trans_date_trans_time,cc_num,merchant,category,amt,city,state,zip,trans_num,merch_zipcode,transaction_category
2020-09-27 06:01:39,180094419304907,fraud_O'Keefe-Hudson,grocery_pos,175.01,Sun City,CA,92585,deb4662f157f6f5c649aaa9c2b432f9d,92561.0,bank transaction
2020-08-18 00:11:51,3567527758368741,"fraud_Watsica, Haag and Considine",shopping_pos,7.94,Sterling City,TX,76951,a9a590b90ed4cc1126e36d5c7099bdda,,bank transaction
2020-11-03 03:19:39,213199865312311,"fraud_Welch, Rath and Koepp",entertainment,43.95,Varnell,GA,30756,b10f9a32729ed5e36da54355aec00806,30124.0,bank transaction
2020-08-18 16:33:16,4449530933957323,"fraud_Schaefer, Fay and Hilll",entertainment,1.94,Tomales,CA,94971,2356d7bf293a5574ce91a9cd7e750121,95458.0,debit
2020-11-11 03:05:46,4384910379661778,fraud_Pacocha-Bauch,shopping_pos,5.25,Hawley,MN,56549,6254f5b55e4fa2528922686cf8674d2a,56592.0,bank transaction
2020-08-11 18:52:44,4824023901222438,fraud_Abbott-Rogahn,entertainment,74.27,Bynum,TX,76631,fb7fb028e92a4bd00353fe0aa5f8827e,76020.0,debit
2020-09-29 02:03:26,375904527651269,"fraud_Weimann, Kuhic and Beahan",shopping_pos,3.43,Roseland,NE,68973,4aa89f21a953a81439bfb4c09cf1a263,68818.0,mobile transaction
2020-09-22 21:20:23,4716561796955522,"fraud_Reichert, Huels and Hoppe",shopping_net,1.41,Heart Butte,MT,59448,0c60629e09f56a209acfd4035fab1d0a,,credit
2020-08-08 16:42:26,38295635583927,fraud_Kemmer-Buckridge,misc_pos,7.81,O Brien,TX,79539,84b384c42cee3703cf4c283f321b46c4,,mobile transaction
2020-10-05 19:56:27,4642894980163,fraud_Kilback and Sons,entertainment,3.96,Clarinda,IA,51632,bc4dcdec797c63535d97c1db09515e92,64499.0,debit
2020-09-01 16:10:36,4378993458389626,fraud_Gulgowski LLC,home,105.05,Conway,NH,3818,1a5b8db494ebbf59fe3445ba91014e1b,3101.0,mobile transaction
2020-10-19 14:21:25,3506042666828517,fraud_Hammes-Beatty,kids_pets,17.38,Comfort,WV,25049,6168568b7866a0d4a04baa7f8e4f5864,25320.0,mobile transaction
2020-10-02 18:42:14,30266994494236,"fraud_Lowe, Dietrich and Erdman",kids_pets,36.06,Ford,VA,23850,2416710bd13c1b3f6d8110a5bede7dbd,27549.0,bank transaction
2020-12-14 20:58:45,4170689372027579,fraud_Macejkovic-Lesch,shopping_pos,8.31,Edmond,OK,73034,e6019cca3be490d6b88f9757f9cbee64,74804.0,mobile transaction
2020-07-30 03:33:21,3529597810116815,fraud_Harris Inc,gas_transport,73.29,Mill Creek,PA,17060,444530c7a04a4f76aa39992723de322e,21788.0,mobile transaction
2020-12-22 21:53:54,675945690716,fraud_Fritsch and Sons,health_fitness,18.78,Beaver Falls,PA,15010,9892ce31f9d54107e752485db8e18e2d,43773.0,credit
2020-12-28 20:28:34,4173950183554608,"fraud_Berge, Kautzer and Harris",personal_care,3.27,Monmouth Beach,NJ,7750,96dc42baca5fbf5bf0f2e6e3a9d0f926,8884.0,mobile transaction
2020-12-13 20:49:37,3558652751678952,fraud_Wilkinson PLC,kids_pets,93.2,Karnack,TX,75661,6adf6364cc719d19d42aa7ff686b9e11,71064.0,mobile transaction
2020-12-28 21:55:00,3513618443244549,fraud_Yost-Rogahn,personal_care,99.93,Fulton,SD,57340,e6fd9f9a6c319e8da91082c5b47cd5b4,57212.0,bank transaction
2020-09-02 20:27:52,3525590521269779,fraud_Connelly-Carter,home,3.48,Haw River,NC,27258,1153f9cc5ab5b321d74de3ee8fd4f9e1,27341.0,credit
2020-07-01 05:09:26,4377338765909719,"fraud_Streich, Hansen and Veum",gas_transport,71.98,Heiskell,TN,37754,04cafc349159ad848069bb0bbac9f691,,mobile transaction
2020-06-22 10:08:09,376262134119629,fraud_Kihn-Fritsch,food_dining,47.33,Lakeland,FL,33813,1381d4da2a268a4dc9691355a7001d4d,,bank transaction
2020-09-11 18:57:20,3558881852140592,"fraud_Runolfsdottir, Mueller and Hand",entertainment,4.11,Parks,AZ,86018,8442bfb3b78996915f7e0021b5e89714,,bank transaction
2020-12-28 12:38:06,3556613125071656,fraud_Padberg-Rogahn,entertainment,38.16,Lake Jackson,TX,77566,5e025d60e53d835978000a035b0770ea,,credit
2020-09-19 21:15:15,4698163635895795,"fraud_Lubowitz, Terry and Stracke",personal_care,60.43,Wendel,CA,96136,80fee1a800fb1e873df342f157cb96e3,,credit
2020-09-06 22:42:43,639023984367,fraud_Gibson-Deckow,entertainment,5.54,Hannawa Falls,NY,13647,e5563755977c418facdde508b6257b9a,,debit
2020-10-20 17:06:18,4509922033272157,fraud_Lynch-Mohr,travel,1.3,Hurley,SD,57036,5fb2460c8e8d877a298080f5b56dd917,57015.0,bank transaction
2020-10-20 09:29:09,3551217896304745,fraud_Spinka Inc,grocery_net,62.32,Tupper Lake,NY,12986,ecbf1e4d89c271b4d6c994abf782a1d2,13303.0,bank transaction
2020-06-22 01:14:52,3500969075198072,"fraud_Raynor, Feest and Miller",gas_transport,48.02,Tekoa,WA,99033,54a26313062a274ecfbc348b46d57153,,debit
2020-12-16 08:50:01,560881134780,fraud_Wolf Inc,grocery_pos,145.89,Liberty Mills,IN,46946,65e35c1bc9ec9d795cea8e7078026fba,47355.0,debit
2020-10-27 14:32:42,180081032825079,fraud_Padberg-Rogahn,entertainment,28.83,Duncan,MS,38740,8a29b90adc981ba9c7a126ee8bd8f614,71674.0,mobile transaction
2020-11-29 15:21:58,4451952084362894,fraud_Dibbert and Sons,entertainment,74.18,Nazareth,TX,79063,9560bf0d480fe11b21d773a48a591039,,credit
2020-08-29 20:57:05,6597888193422452,fraud_Hills-Boyer,personal_care,5.61,Holliday,TX,76366,366c74c5b2d12648f900b2523eebab56,76481.0,mobile transaction
2020-12-25 09:12:42,342035762534413,fraud_Luettgen PLC,gas_transport,48.59,Manquin,VA,23106,c900e36913aa0f3c9db4c374587a249c,23075.0,debit
2020-09-08 14:13:16,2297447006766555,fraud_Champlin-Casper,home,1.74,Cisco,IL,61830,3919b58b1efbbc0c689101886bca44c3,61610.0,bank transaction
2020-10-18 01:23:21,180064817343047,fraud_Herman Inc,misc_pos,8.48,Stephensport,KY,40170,342954607d9d0f37390138098495f826,42366.0,mobile transaction
2020-08-18 09:01:34,30434173205605,"fraud_Osinski, Ledner and Leuschke",grocery_pos,68.09,Shedd,OR,97377,a915f2bc7254101fcea35cb7285463ec,97331.0,bank transaction
2020-06-29 20:50:04,4958589671582726883,fraud_Pollich LLC,home,1.66,Burke,VA,22015,130f954376a608731df10ec55b473e65,22554.0,credit
2020-12-04 14:37:13,3575789281659026,"fraud_Gutmann, McLaughlin and Wiza",home,67.55,Centerview,MO,64019,6cc978ec7a99877b6691ead391a2dbc5,64789.0,bank transaction
2020-12-18 01:10:41,180018375329178,fraud_Kemmer-Reinger,grocery_net,68.24,Munith,MI,49259,f54edf039428371f00ee27cc1164551d,49326.0,mobile transaction
2020-10-14 23:47:47,4642255475285942,fraud_Zboncak Ltd,food_dining,50.66,Thompson,UT,84540,babcbc882a9c24afaee87eedd7674826,84540.0,mobile transaction
2020-09-13 20:48:12,3558881852140592,fraud_Stark-Batz,entertainment,60.75,Parks,AZ,86018,61bd2c7755b421d2be889edf161b877d,,debit
2020-09-19 12:54:54,2657850734909997,fraud_Little-Gleichner,travel,7.89,Detroit,MI,48206,2626b7132e3b66bbcba32aa3e03f37ba,,mobile transaction
2020-12-28 08:51:17,580954173374,"fraud_Tillman, Dickinson and Labadie",gas_transport,60.59,Montrose,NY,10548,cf35fb1c33e05b34dfb38f9638a35903,7932.0,credit
2020-08-10 23:52:17,30344654314976,fraud_Swift PLC,kids_pets,25.85,Blairsden-Graeagle,CA,96103,1d37e1d38a9256bd8a815aaddea7d711,96161.0,mobile transaction
2020-12-15 17:42:57,4998109455173950,fraud_Waelchi-Wolf,kids_pets,144.05,Kansas City,MO,64114,de4c350242a7e04adbcb9817bb34bde4,66032.0,mobile transaction
2020-08-22 23:48:25,4874017206859125,fraud_Kassulke PLC,shopping_net,243.37,Lake Oswego,OR,97034,89e9b816cde1c6227d1c8545615b633b,98581.0,debit
2020-07-08 08:37:29,3547574373318979,fraud_Heller-Langosh,gas_transport,64.23,Dieterich,IL,62424,e85affb79c5f47f9d25b599e4f9f11e5,62858.0,mobile transaction
2020-10-18 15:42:27,180064817343047,fraud_Schmeler-Howe,personal_care,4.3,Stephensport,KY,40170,95b4cb372641485386a02077dd19b557,42378.0,bank transaction
2020-08-01 13:08:08,6534628260579800,fraud_Bins-Howell,personal_care,7.36,Hinesburg,VT,5461,e34c0e703b32a94ec3c2d0b1ce1ef3c0,5748.0,credit
2020-08-31 13:20:05,4169388510116,fraud_Bernhard-Lesch,food_dining,34.5,Port Gibson,NY,14537,b1a55624c417ea2fd1ec8c5eb8f36eb6,,mobile transaction
2020-10-06 05:35:30,3506040590383211,fraud_Medhurst PLC,shopping_net,90.66,Alder,MT,59710,3f873b345cea723a1dfcd8f523a3ac68,,debit
2020-07-02 02:05:46,3526826139003047,"fraud_Towne, Greenholt and Koepp",shopping_net,2.1,Falmouth,MI,49632,7cca61a680c9a8a61dd2930b0e80b231,48654.0,bank transaction
2020-08-11 04:50:49,2713913904780408,fraud_Grimes LLC,entertainment,42.74,Delhi,LA,71232,db0b16951c6fbc709d80f481089cfd48,71241.0,bank transaction
2020-11-08 09:09:32,4745996322265,"fraud_Kutch, Hermiston and Farrell",gas_transport,73.0,Kingsford Heights,IN,46346,fcd3d88ed18236a729dd495a58e0b35f,60615.0,credit
2020-11-24 05:15:45,373905417449658,"fraud_Casper, Hand and Zulauf",grocery_pos,178.75,Meridian,TX,76665,996048488c969ba219dc8570ad8025f8,76444.0,bank transaction
2020-11-28 13:27:44,6011724471098086,fraud_Boyer-Reichert,shopping_net,219.47,Burbank,WA,99323,43079a812b2baa98a55ccfdc96c5b52e,97826.0,credit
2020-12-24 17:42:47,4917226033950,fraud_Ebert-Daugherty,travel,6.21,Sardis,AL,36775,c8072bbf503b3614907f071f7baf90c1,35143.0,bank transaction
2020-10-31 07:13:52,4128027264554082,fraud_Goldner-Lemke,entertainment,59.99,Mount Perry,OH,43760,d6faf99deaa1096515e0fab53ccb5434,45613.0,credit
2020-10-30 23:13:56,4939976756738216,fraud_Mohr Inc,shopping_pos,5.28,Roma,TX,78584,be2346d747148a1a6b201e342217dc72,,credit
2020-08-23 05:28:35,30561214688470,"fraud_Connelly, Reichert and Fritsch",gas_transport,54.97,Allentown,PA,18103,847db30f1862f5df79b8dfd0d38157d9,8322.0,debit
2020-09-08 06:50:06,2720830304681674,fraud_Trantow PLC,grocery_net,67.39,Clarksville,TN,37040,64461492dabd6917836891a92343872b,37205.0,debit
2020-12-02 05:06:51,4302480582202074,fraud_Kutch and Sons,grocery_pos,58.54,Muskegon,MI,49440,9251de29178090503db4f1e6a2396290,49309.0,credit
2020-11-30 00:12:27,348789608637806,fraud_Lockman Ltd,grocery_pos,115.79,Holstein,NE,68950,a050eb216c68abf49fc84f65f15af56e,68947.0,bank transaction
2020-12-06 15:27:44,30290551782700,fraud_Ziemann-Waters,health_fitness,38.49,Cadiz,KY,42211,6d41e31e318cdf6043ae10e89d875bc3,38341.0,debit
2020-10-22 00:01:36,342319985983023,"fraud_Heller, Gutmann and Zieme",grocery_pos,99.42,Margaretville,NY,12455,fbb92bca678638131946428e4df1ec4b,18847.0,mobile transaction
2020-07-05 22:11:45,30011465039817,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,39.82,Chatham,NY,12037,570a76a80e68f6fc8615b0afb55e2cae,12561.0,credit
2020-12-09 20:24:06,4223708906367574214,"fraud_Cole, Hills and Jewess",home,80.15,Mount Saint Joseph,OH,45051,d844b4b5a3ae4ae40efb45359c183438,45101.0,mobile transaction
2020-12-28 22:02:59,376028110684021,fraud_Larson-Moen,entertainment,82.82,Meadville,MO,64659,6e358656db4735375fb275f078de04e8,65347.0,credit
2020-10-11 01:02:32,3560797065840735,"fraud_Morissette, Weber and Wiegand",grocery_net,41.87,Shields,ND,58569,62158885eb8cf6c11b9c1492d1b83dc3,58558.0,mobile transaction
2020-06-24 23:05:58,4874017206859125,fraud_Wilkinson LLC,personal_care,4.34,Lake Oswego,OR,97034,9b03d3035abc2f5662c6517e0800c109,97350.0,bank transaction
2020-10-07 15:24:27,3533800906065217,fraud_Cartwright PLC,kids_pets,95.23,Campbell,NE,68932,7fc9cb39480ff93c87be30b8c35fa96e,68978.0,debit
2020-09-20 15:44:08,3553629419254918,"fraud_Little, Gutmann and Lynch",shopping_net,4.43,Conway,WA,98238,3a43bcb8ecf247a6416bcfa2497bc247,98221.0,mobile transaction
2020-07-24 15:30:57,6011329966782895,fraud_Beier-Hyatt,shopping_pos,18.99,Tulsa,OK,74131,af5a985dc68271b7b140e644cfb04bb2,67360.0,mobile transaction
2020-06-29 01:23:41,370877495212014,fraud_Ortiz Group,grocery_net,138.85,North Wilkesboro,NC,28659,7b697c0c1fb5e0041a23ce35518078d1,28677.0,mobile transaction
2020-08-21 14:43:45,3598014571045296,fraud_Medhurst PLC,shopping_net,126.23,Grimesland,NC,27837,ba1321416dbcba2867456b1bc43f901e,27986.0,debit
2020-07-21 16:50:48,4926376199189801,fraud_Hammes-Beatty,kids_pets,53.02,Cherokee Village,AR,72529,e3573d21dbec40a9e530833d68b04f4c,63965.0,bank transaction
2020-10-30 15:44:02,180064817343047,"fraud_Walter, Hettinger and Kessler",personal_care,53.61,Stephensport,KY,40170,fe5f3e19154aac8d501108899e790a55,40219.0,bank transaction
2020-08-21 12:19:56,4682744518117239,fraud_Gottlieb Group,kids_pets,58.24,Syracuse,MO,65354,aff117983ad4657d5c5945f041073231,65330.0,mobile transaction
2020-07-17 04:20:34,180084576295055,fraud_Parisian and Sons,gas_transport,88.86,Lolita,TX,77971,784d46e450f675544607e31d4c14e505,78959.0,bank transaction
2020-09-26 21:18:54,4908846471916297,fraud_Boyer PLC,shopping_net,494.63,Grandview,TX,76050,f5bd41e60a18bc8fc8ccd4597292e903,75105.0,debit
2020-12-14 20:55:10,372382441451095,fraud_Erdman-Schaden,personal_care,136.09,Port Ewen,NY,12466,27ad5d54776c782c763986159b3536f2,7881.0,debit
2020-09-13 05:20:24,4066595222529,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,26.21,River,KY,41254,264b86c67963990b57a518dfa044da22,41621.0,bank transaction
2020-08-18 21:34:47,4220345354880,fraud_Champlin-Casper,home,31.35,Oxford,MI,48371,5fd4d55790e724381099211ac7192e8c,48382.0,bank transaction
2020-07-14 04:35:58,348379466427142,fraud_Grimes LLC,entertainment,22.84,Melbourne,FL,32935,6dbf6338d3db46f561f8bd7223628be7,34972.0,debit
2020-08-31 13:15:58,6011148190095209,"fraud_Konopelski, Schneider and Hartmann",food_dining,33.83,Daly City,CA,94015,b912099010a4a0bfd0eee1513d4377e8,94850.0,mobile transaction
2020-07-15 16:13:13,4642255475285942,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.53,Thompson,UT,84540,116debd7f729489d9c02039e296acddd,84520.0,bank transaction
2020-09-29 20:17:45,5580563567307107,fraud_Kulas Group,health_fitness,81.5,Smock,PA,15480,7ab320ff1624e61015ac5d5f84dacb42,26437.0,bank transaction
2020-12-15 15:09:48,4640395708703,"fraud_Turcotte, Batz and Buckridge",health_fitness,26.71,Fordoche,LA,70732,7f8c1ee3a43dd41a209097977992dd48,70346.0,credit
2020-07-07 14:46:46,30371006069917,"fraud_Reinger, Weissnat and Strosin",food_dining,25.05,Tamaroa,IL,62888,1701de1bd2811676c65944585af9da0c,62288.0,debit
2020-12-20 13:51:00,3535808924394848,fraud_Bode-Schuster,kids_pets,46.94,Tower Hill,IL,62571,8651a041bffed8bc3069f0287f9cb34e,61873.0,bank transaction
2020-11-09 07:19:36,3549202406645667,fraud_Kihn Inc,shopping_pos,4.06,Scarborough,ME,4074,cd581d4c43c564245bf27adf70a12bd4,3906.0,bank transaction
2020-09-06 17:37:22,4861310130652566408,"fraud_Quitzon, Green and Bashirian",shopping_pos,6.87,Saint Amant,LA,70774,23624ae0184d66ee614225811f53cd33,70397.0,bank transaction
2020-08-17 17:01:59,4066595222529,fraud_Connelly-Carter,home,28.79,River,KY,41254,6110d4eed8d8c60b1d6ce95bb60bf33f,41141.0,credit
2020-07-23 09:40:46,3523898249167098,fraud_DuBuque LLC,grocery_pos,75.52,Bronx,NY,10463,ce0962211e9d473589419d4577599dab,8872.0,debit
2020-10-29 15:16:20,4610050989831291,"fraud_Schaefer, Fay and Hilll",entertainment,76.73,Utica,PA,16362,ce1a488f3c9c119161f3af5c03634b1b,16360.0,bank transaction
2020-12-05 14:37:22,30131826429364,"fraud_Crist, Jakubowski and Littel",home,62.9,Knoxville,TN,37932,4c7acbe8530b16ac248aef930a4dacfe,38589.0,bank transaction
2020-09-09 23:29:06,577588686219,fraud_Yost-Rogahn,personal_care,69.29,Spring Church,PA,15686,c1597c65900d5aa98c7650d3fb09e8d9,16052.0,debit
2020-07-14 16:30:44,6550399784335736,"fraud_Daugherty, Pouros and Beahan",shopping_pos,243.67,Port Charlotte,FL,33981,922da6cbf390b80f8aa17896f0de4388,,credit
2020-10-24 06:43:44,4716561796955522,"fraud_Lind, Huel and McClure",gas_transport,67.37,Heart Butte,MT,59448,df8d4d3e0307004a4fb040deaefc8cc2,,debit
2020-08-14 06:18:15,378278619832195,fraud_Abbott-Rogahn,entertainment,5.66,Eugene,OR,97403,7a74a97b03f92eed4de7c9f589039207,97365.0,credit
2020-11-09 19:36:59,4509922033272157,fraud_Deckow-Dare,food_dining,9.06,Hurley,SD,57036,be7da768abaa4ebdc7e1a98aa125a60f,57078.0,mobile transaction
2020-12-05 13:55:03,180084695172649,fraud_Kuphal-Toy,food_dining,83.56,Nokomis,IL,62075,28104e4a416f9676f5ceee5926de69f3,62668.0,credit
2020-10-01 14:43:45,4767265376804500,"fraud_Windler, Goodwin and Kovacek",home,53.7,Dublin,PA,18917,26522d7ae3755d91643d0ae0ec009186,18333.0,bank transaction
2020-07-02 06:21:03,4973530368125489546,fraud_Parisian and Sons,gas_transport,73.03,Winslow,AR,72959,7fc1cb0f5b1b801b61418460685ab24a,65616.0,bank transaction
2020-06-21 14:57:19,4561892980175,fraud_Cartwright PLC,kids_pets,94.2,Greenwood,IN,46143,3e7b542501c179218147650048d4971f,46160.0,credit
2020-11-03 19:03:16,4607072969078276,fraud_Predovic Inc,shopping_net,10.07,Coyle,OK,73027,2af8afaf6a7d3412461e207c283f5c97,74028.0,mobile transaction
2020-12-20 09:27:10,375848982312810,fraud_Mraz-Herzog,gas_transport,56.33,Purmela,TX,76566,b654fcccdbcc75cf43e5aeeb599f6169,76534.0,mobile transaction
2020-07-10 05:37:44,4254074738931278,fraud_Hills-Witting,shopping_net,45.37,Allentown,NY,14707,2076d46c52bb2ce463f94ff4cddbb13e,14870.0,mobile transaction
2020-10-05 20:26:43,4646845581490336108,"fraud_Langosh, Wintheiser and Hyatt",food_dining,63.04,West Sayville,NY,11796,dac2cfd2418034edbbfd8eae545aa2eb,11939.0,mobile transaction
2020-07-06 19:41:34,6011893664860915,fraud_Marvin-Lind,personal_care,62.53,Littleton,CO,80120,b0db1a80f1ad4708b3b1a2ac5106f49d,80611.0,credit
2020-11-05 16:22:15,30103132002433,fraud_Spencer PLC,entertainment,160.19,Morrisdale,PA,16858,48cc3c14c2311bf9999bdf34407137a4,16823.0,bank transaction
2020-07-27 09:12:14,3563837241599446,fraud_Bailey-Morar,grocery_pos,53.82,Newberg,OR,97132,a4ca0613a6dd55ef7cd9ecee407c7bad,97210.0,credit
2020-09-16 13:55:52,6011542681743618,fraud_Bednar PLC,kids_pets,19.92,Basye,VA,22810,386ea4a5ca453d368ef3c62131ac03b6,24459.0,credit
2020-08-03 23:58:10,3592931352252641,"fraud_Kilback, Nitzsche and Leffler",travel,9.01,Afton,MN,55001,1ae3b56cc8af5380bbdaa782a26495c6,55927.0,mobile transaction
2020-07-12 23:07:54,4189814094741,fraud_Cole PLC,grocery_pos,96.01,Ragland,AL,35131,767d9cb4de5bb83809e83a28f677c60c,36792.0,debit
2020-12-19 00:55:43,4634955908138648,fraud_Prohaska-Murray,gas_transport,83.03,Hooper,NE,68031,9c97dfb1a4fcceeb40b19c3b8f372029,51545.0,bank transaction
2020-08-04 11:25:28,3534718226968689,fraud_Kuphal-Bartoletti,misc_net,9.76,Dongola,IL,62926,73d18afdb9c9340379c4c1597109f3b0,63787.0,mobile transaction
2020-12-27 12:56:34,180084695172649,"fraud_Mante, Luettgen and Hackett",health_fitness,59.68,Nokomis,IL,62075,49e33fc7cedcc24f21946d59b8ee5ce3,62666.0,bank transaction
2020-07-03 01:21:16,30428204673351,fraud_Murray-Smitham,grocery_pos,86.19,Schaefferstown,PA,17088,3fb648d5e0603692702174d9fc3c9d13,21919.0,credit
2020-12-14 08:47:36,3567879740649740,"fraud_Herman, Treutel and Dickens",misc_net,46.51,Brownville,NY,13615,dc04f7a4dc7d1ec41d46b06af65c822f,13301.0,credit
2020-11-10 07:49:15,2256234701263057,"fraud_Tillman, Dickinson and Labadie",gas_transport,85.5,Grantham,NH,3753,7f3e9f028f860720b423897e5492b63c,1343.0,credit
2020-11-15 15:35:15,630441765090,"fraud_Koss, Hansen and Lueilwitz",home,17.23,May,TX,76857,cf3bcfaade8ddbdf064ac48793ed4885,,mobile transaction
2020-12-01 21:00:10,4890424426862856940,fraud_Breitenberg-Hermiston,kids_pets,12.8,Sacramento,CA,95827,49d56185f6765bd25840f1521e9600ee,95920.0,credit
2020-06-30 06:44:08,3538520143479972,"fraud_Douglas, Schneider and Turner",shopping_pos,1.85,Clay Center,OH,43408,7e9bc0f282d47e5ff5176ff25b8f873e,48116.0,mobile transaction
2020-12-23 00:38:46,2252055259910912,fraud_Spencer-Runolfsson,misc_pos,37.05,Hewitt,WI,54441,4a580ff9e6519897a4fb39c92e1d576c,54479.0,credit
2020-12-13 04:57:55,4509142395811241,fraud_Bins-Rice,gas_transport,49.71,Surrency,GA,31563,f7681549953b7e0b45df47d8666a5ead,31329.0,debit
2020-09-08 07:03:19,4890424426862856940,"fraud_Rowe, Batz and Goodwin",grocery_pos,72.58,Sacramento,CA,95827,6e79a1ca2bed58cc9d4bacca3776f965,95945.0,debit
2020-12-11 11:41:01,38580485618059,fraud_Hills-Witting,shopping_net,88.28,Noonan,ND,58765,deebfe753ef46cbdcaa2c45801310e87,,mobile transaction
2020-11-28 01:45:59,4710826438164847414,fraud_Boyer-Reichert,shopping_net,3.58,Turner,MT,59542,d4279b1ad67bb2be158e368fc0a18cb5,,debit
2020-11-04 19:41:29,4170689372027579,fraud_Boyer PLC,misc_pos,118.78,Edmond,OK,73034,e2c97a1f43bb1fcddf56d5e859438f7f,73004.0,credit
2020-10-12 00:48:57,6011399591920186,"fraud_Reilly, Heaney and Cole",gas_transport,56.78,Sheffield,MA,1257,a8b4822b986ef57665c6f29c63f0de31,5158.0,credit
2020-11-18 04:53:07,36722699017270,fraud_Cummings LLC,gas_transport,39.35,Superior,AZ,85173,321908789e24179512386d7596e740a2,85541.0,bank transaction
2020-08-01 08:23:31,4060579726528237,fraud_Jast Ltd,shopping_net,7.26,Ozawkie,KS,66070,222a9478258e281d453b636bdcd60115,66076.0,mobile transaction
2020-12-20 21:52:06,2348245054386329,"fraud_Kihn, Brakus and Goyette",personal_care,56.16,Harborcreek,PA,16421,0c6ae44d844cc700996062d07ef6c21d,,bank transaction
2020-06-23 14:59:47,3564182536169293,fraud_Bechtelar-Rippin,food_dining,5.31,Norwich,OH,43767,e7dfcbd18aaddad1d746a3c924f868b1,44662.0,debit
2020-10-12 09:56:18,4800395067176717,fraud_Bernhard Inc,gas_transport,56.64,Howells,NE,68641,c44d545d07c9ccf75415fb93c4f02425,68462.0,credit
2020-07-12 10:24:44,3562679455732797,fraud_Friesen-Stamm,gas_transport,68.92,Queenstown,MD,21658,73a8b2f636a8ebae87305c0894081fa1,22488.0,debit
2020-11-16 13:56:18,581686439828,fraud_Terry Ltd,home,36.7,Cochranton,PA,16314,f628f9138c9a1f3b56aef85d3974ab51,16511.0,mobile transaction
2020-08-19 06:55:14,6011104316292105,fraud_Kuvalis Ltd,gas_transport,57.2,Drakes Branch,VA,23937,84c1c55923319a9907e6a3dd48fa3fab,24531.0,credit
2020-08-13 09:11:39,3540075240003197,"fraud_Reilly, Heaney and Cole",gas_transport,39.47,Lonsdale,MN,55046,d1bd8b53910fbf4b3ac1605e5d5ce395,55902.0,debit
2020-08-14 04:54:42,4018105808392773675,fraud_Schamberger-O'Keefe,grocery_pos,121.68,Allenhurst,NJ,7711,3184c7dc0e20a385e1ff3fd865fc9183,7712.0,bank transaction
2020-11-16 20:22:37,4170689372027579,fraud_O'Connell-Ullrich,home,103.85,Edmond,OK,73034,3c33e8c88e4b3da3d6f95ee4b3356d10,73753.0,mobile transaction
2020-08-15 17:29:53,3551512895305309,fraud_Bernier and Sons,kids_pets,30.87,Rochester,KY,42273,d7405ea01f5218aff4695c0dcfe4dc6f,47551.0,mobile transaction
2020-12-09 13:41:21,213156747557083,fraud_Kilback and Sons,entertainment,18.13,Glendale,CA,91206,dd828706b5ca827b7a28882ddcc713ae,93225.0,mobile transaction
2020-08-12 19:48:15,4861310130652566408,fraud_Klein Group,entertainment,51.54,Saint Amant,LA,70774,be0b156c839cc5382789f8ef9e72e8e1,,credit
2020-09-14 23:33:11,6538441737335434,fraud_Fritsch and Sons,health_fitness,90.34,Clarks Mills,PA,16114,91610a05db034099cd77f2c7bf522c18,14733.0,credit
2020-12-15 06:28:26,4226219726886852999,"fraud_Huel, Hammes and Witting",grocery_pos,230.43,Bethel,OH,45106,3c864f9693faae601754628144a24263,41091.0,mobile transaction
2020-11-01 16:41:35,571365235126,fraud_Effertz LLC,entertainment,54.95,Elberta,MI,49628,0e462f161dbee369cad2ff51eb153834,,mobile transaction
2020-08-01 04:52:20,4312133045694601139,"fraud_Goldner, Kovacek and Abbott",grocery_pos,42.01,Pikesville,MD,21208,5c68c9c116cb4099d95f08e3d7b8fded,21780.0,bank transaction
2020-12-20 22:02:26,6011109736646996,fraud_Parker-Kunde,personal_care,64.83,Wilmington,NC,28405,e8220a01efd606f4a0d17b31a80d07d8,,bank transaction
2020-08-26 13:27:22,6011438889172900,fraud_Little-Gleichner,travel,3.82,De Witt,AR,72042,5b3c4b7f0a98e5f93308f0e31a306108,38773.0,mobile transaction
2020-12-15 04:43:19,4873783502705038,fraud_Ortiz Group,grocery_net,40.99,Burlington,WA,98233,abd61f709925f29518ad72d2156e53fc,98040.0,debit
2020-12-15 15:49:31,4687263141103,fraud_Jewess LLC,shopping_pos,9.2,Bigelow,MN,56117,55f63682ec50629338cac1b2eb814199,51003.0,bank transaction
2020-06-30 13:20:13,30143713661454,fraud_Kris-Kertzmann,travel,3.69,Halma,MN,56729,45bfd1c21b059517abdb9628bef6e830,,bank transaction
2020-09-29 23:08:24,4128027264554082,fraud_Padberg-Rogahn,entertainment,22.26,Mount Perry,OH,43760,8a4bd7cb9bc5eb40d4e3fce7df7e394c,45710.0,mobile transaction
2020-06-23 12:53:48,341542810616333,fraud_Swift PLC,kids_pets,8.93,Camden,MO,64017,c3ae8a4bdc8f54bb4db7f5a59f7941d8,64474.0,bank transaction
2020-12-08 21:11:54,4010002218955876,fraud_Labadie LLC,personal_care,44.61,Houston,TX,77026,7c6cd836cdf75cc9fac4f7900e396813,77482.0,credit
2020-12-29 03:49:10,676372984911,"fraud_Olson, Becker and Koch",gas_transport,57.65,Esbon,KS,66941,5dbd26a95e8135b65abe11c42603f1b7,66936.0,credit
